id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
30308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17364,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,5,0,2,0,2,6,1,0,2,2,1,0,0,0,0,0,0,4,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
37655,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,7,0,3,0,0,0,0,15,0,1,3,2,0,0,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,16,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,2,6
47831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,2,16,0,1,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
2950,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2
3086,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
44921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
23538,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,0,0,0,0,0,3
57476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,16,0,0,1,3,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,8,0,0,9
30465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
30164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3
61748,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
3243,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
12968,2,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,2
14007,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,1,0,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,9,0,0,0,0,0,2
55390,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,2,0,2,0,1,0,0,1,1,2,0,0,0,0,1,0,0,2,1,0,0,1,3,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,4,7,0,3,17,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
42332,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,6
50802,1,3,1,1,0,0,3,5,0,0,6,1,2,1,0,5,4,0,92,1,0,1,3,32,0,0,0,0,0,0,0,8,1,1,3,0,3,18,0,0,1,0,0,3,0,0,0,4,0,5,0,1,0,2,0,1,0,17,1,0,0,2,0,0,0,1,3,0,22,0,0,1,6,1,2,10,0,0,0,0,0,0,1,0,0,2,0,1,0,49,1,0,1,8
21627,0,0,1,0,0,0,0,6,6,0,0,0,2,0,1,0,0,4,0,0,0,0,0,2,1,1,0,0,0,0,0,5,6,0,1,0,0,1,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,14,0,2,15,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
16484,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,2
17608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
58132,0,0,0,0,0,0,0,29,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,21,1,0,0,0,1,0,0,10,0,0,0,56,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,4,0,1,35,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,9
45895,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,3,3,35,0,0,1,1,0,26,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,7
28123,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,4
35737,0,0,6,0,0,0,1,0,0,1,12,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6
56067,0,3,3,4,1,0,1,5,2,0,3,1,2,1,0,1,0,3,0,9,0,1,7,5,0,3,3,1,2,0,0,2,1,0,1,0,2,5,1,0,0,1,0,0,0,3,0,1,5,0,1,0,0,6,1,0,3,2,1,1,1,1,0,1,2,2,3,1,12,1,0,0,5,4,2,1,0,3,0,2,0,1,3,0,0,0,1,0,1,25,0,2,0,8
4022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,2,0,0,6,3,0,0,1,0,0,0,0,2,1,1,0,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,2
39913,0,0,0,0,0,0,0,4,0,0,0,0,2,6,0,7,1,4,0,1,0,3,0,13,0,1,0,0,1,0,0,2,0,0,1,0,2,0,54,3,1,3,1,2,41,0,0,3,0,0,0,0,0,5,2,0,1,0,0,1,0,1,0,2,1,5,7,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6
47256,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,7
44260,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,4,0,2,0,0,0,2,0,1,0,1,0,0,3,0,0,0,2,2,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,12,0,2,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,6
43660,0,0,31,13,0,0,0,2,0,1,8,1,3,1,0,4,0,0,0,1,0,3,0,3,0,5,18,10,0,0,1,2,0,3,6,2,5,0,2,4,0,3,0,3,1,16,0,22,3,0,0,6,0,30,2,0,0,1,0,1,4,0,0,2,0,5,9,1,0,0,0,1,1,21,0,0,0,0,0,5,0,4,1,1,0,0,0,2,0,3,0,5,0,6
47822,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,5,0,0,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,7
48305,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
54734,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
52710,0,4,2,2,0,0,0,0,0,2,2,0,0,2,0,6,0,4,0,2,6,2,0,2,0,0,0,0,0,0,4,0,0,0,22,0,6,2,2,0,2,0,0,2,0,0,0,0,6,0,0,0,0,16,0,2,2,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2
44347,1,2,4,4,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,1,0,11,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6
12729,0,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,0,0,0,0,0,1,0,2,14,0,0,1,0,0,0,0,4,0,0,0,0,0,0,18,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2
6758,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
48198,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
40957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,0,2,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,6
18802,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
40693,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,2,2,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,5,0,1,1,1,9,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,2,6,0,1,0,0,0,0,1,0,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,6
46252,1,1,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,1,2,0,2,3,7,0,0,0,0,0,0,0,11,0,1,1,3,1,4,0,0,0,1,2,1,0,0,0,5,1,1,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,1,16,0,3,2,0,1,0,0,0,5,0,3,0,1,0,0,7,0,0,2,4,1,0,1,0,0,0,7
48001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,1,3,4,0,0,0,1,1,1,0,3,1,9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7
1181,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,14,2,0,3,0,1,0,24,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7,3,1,0,0,0,0,0,0,3,0,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
16675,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
36572,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,2,0,2,1,2,0,0,4,0,0,0,0,5,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
40823,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,5,2,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,6
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41988,0,0,5,6,0,0,0,0,0,0,7,1,0,1,0,4,0,0,0,0,2,0,0,0,0,5,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,1,0,0,0,2,0,7,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,1,0,2,0,0,0,0,2,0,0,2,0,6
20092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,6,0,0,0,1,0,0,0,1,0,9,0,1,0,1,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,1,1,0,0,0,2,0,0,3
14410,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2
61794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,9
13967,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
20826,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
47295,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,2,3,0,0,0,1,0,2,2,0,0,1,0,0,2,13,0,0,1,0,0,0,0,0,1,0,2,0,0,0,7,1,0,0,0,2,1,0,1,0,0,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
52137,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1,4,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
38859,1,1,41,33,1,0,0,0,0,2,13,0,2,0,0,9,0,4,0,2,6,4,0,0,0,4,19,3,0,0,2,0,0,0,6,2,2,2,0,1,0,0,2,0,0,27,0,0,4,0,4,9,0,37,4,1,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,2,2,5,0,0,0,0,0,7,2,21,0,0,0,0,0,2,6,2,0,3,0,6
8742,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
7845,3,0,0,0,0,0,0,0,0,0,2,0,0,4,0,9,0,0,0,0,1,0,0,4,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,2
7299,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
56129,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,2,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
25771,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,2,0,1,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,3
56188,0,0,38,54,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,0,0,0,0,6,0,0,0,0,6,4,0,8,34,0,0,4,4,0,2,2,4,4,0,12,0,0,4,0,0,26,0,16,0,0,0,0,0,0,0,2,0,0,6,2,0,0,2,2,0,0,0,14,4,0,0,0,0,8,0,0,0,0,0,0,0,2,6,0,2,0,0,8
10531,0,0,0,0,0,0,0,1,2,0,2,0,0,6,1,5,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,1,0,8,1,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
5599,0,0,0,0,0,0,0,0,2,0,0,0,0,18,1,0,1,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
58163,0,0,0,1,0,1,0,2,0,0,0,1,18,1,0,1,4,3,0,1,0,1,1,10,2,0,0,0,3,0,0,0,1,1,2,2,0,1,0,0,1,0,0,3,0,0,0,9,0,4,0,0,4,4,1,0,1,0,29,2,0,1,3,2,0,1,38,1,3,11,3,1,0,0,2,0,2,0,4,0,3,0,1,0,4,1,6,0,0,0,0,0,0,9
12204,0,0,1,0,0,0,0,3,12,1,0,0,1,1,0,2,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,12,0,1,4,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
